,gene_name,b_number,condition,reported_tot_per_cell,reported_fg_per_cell,cog_class,cog_category,cog_letter,gene_product,growth_rate_hr,corrected_volume,dataset,dataset_name,strain
0,pane,b0425,M9_glucose,0.0,0.0,metabolism,coenzyme transport and metabolism,H,2-dehydropantoate 2-reductase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ftp,b2214,M9_glucose,11.87658206,0.0007599984006393605,metabolism,coenzyme transport and metabolism,H,FAD:protein FMN transferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,tesa,b0494,M9_glucose,2004.159605,0.0785881485942546,metabolism,amino acid transport and metabolism,E,multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,apha,b4055,M9_glucose,98.32332725,0.0042606093433264405,metabolism,inorganic ion transport and metabolism,P,acid phosphatase / phosphotransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lysc,b4024,M9_glucose,171.31822549999998,0.013801930759143557,metabolism,amino acid transport and metabolism,E,aspartate kinase III,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,appa,b0980,M9_glucose,117.19709209999999,0.009154806314496501,Not Assigned,Not Assigned,Not Assigned,periplasmic phosphoanhydride phosphatase/multiple inositol-polyphosphate phosphatase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,appc,b0978,M9_glucose,0.0,0.0,metabolism,energy production and conversion,C,cytochrome bd-II ubiquinol oxidase subunit I,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,rpos,b2741,M9_glucose,349.1619258,0.022008905233152815,information storage and processing,transcription,K,"RNA polymerase, sigma S (sigma 38) factor",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,appy,b0564,M9_glucose,85.69724157,0.00409175020040133,information storage and processing,transcription,K,DNA-binding transcriptional activator AppY,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,apt,b0469,M9_glucose,3912.452468,0.12897767331293994,metabolism,nucleotide transport and metabolism,F,adenine phosphoribosyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,araf,b1901,M9_glucose,6.235586869,0.0003678875282324741,metabolism,carbohydrate transport and metabolism,G,arabinose ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arca,b4401,M9_glucose,10985.457120000001,0.4976930588936064,information storage and processing,transcription,K,"Phosphorylated DNA-binding transcriptional dual regulator ArcA // ""DNA-binding transcriptional dual regulator ArcA""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arcb,b3210,M9_glucose,382.4756187,0.05586124491773629,cellular processes and signaling,signal transduction mechanisms,T,"ArcB-N-phospho-L-histidine-292 // ""ArcB-phospho-L-aspartate-576"" // ""ArcB-N-phospho-L-histidine-717"" // ""sensor histidine kinase ArcB""",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arga,b2818,M9_glucose,1936.7260670000003,0.15816021651766793,metabolism,amino acid transport and metabolism,E,N-acetylglutamate synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argb,b3959,M9_glucose,6785.622301,0.30592258868094596,metabolism,amino acid transport and metabolism,E,acetylglutamate kinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argc,b3958,M9_glucose,6895.542236,0.4115281672179955,metabolism,amino acid transport and metabolism,E,N-ACETYLGLUTPREDUCT-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argd,b3359,M9_glucose,9708.250657999999,0.7053356708708185,metabolism,amino acid transport and metabolism,E,N-acetylornithine aminotransferase / N-succinyldiaminopimelate aminotransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arge,b3957,M9_glucose,6892.274052,0.48449943460487305,metabolism,amino acid transport and metabolism,E,acetylornithine deacetylase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argf,b0273,M9_glucose,2906.178495,0.17766288682270587,metabolism,amino acid transport and metabolism,E,CP4-6 prophage; ornithine carbamoyltransferase ArgF,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argg,b3172,M9_glucose,27383.02758,2.268154794910155,metabolism,amino acid transport and metabolism,E,argininosuccinate synthetase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argh,b3960,M9_glucose,6962.540016,0.5815662069516462,metabolism,amino acid transport and metabolism,E,ARGSUCCINLYA-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argi,b4254,M9_glucose,3349.562177,0.2052130035024547,metabolism,amino acid transport and metabolism,E,ornithine carbamoyltransferase ArgI,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,astc,b1748,M9_glucose,170.5992249,0.01236569715772911,metabolism,amino acid transport and metabolism,E,succinylornithine transaminase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argr,b3237,M9_glucose,72.3172947,0.0020400737761787882,information storage and processing,transcription,K,DNA-binding transcriptional dual regulator ArgR,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,args,b1876,M9_glucose,2930.907757,0.31470264470041154,information storage and processing,"translation, ribosomal structure and biogenesis",J,arginine&mdash;tRNA ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,argt,b2310,M9_glucose,11599.87578,0.5390081799040416,cellular processes and signaling,signal transduction mechanisms,T,lysine/arginine/ornithine ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,aroa,b0908,M9_glucose,4090.3506380000003,0.31299101299535165,metabolism,amino acid transport and metabolism,E,AROA-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arob,b3389,M9_glucose,1281.781916,0.08272935804215335,metabolism,amino acid transport and metabolism,E,AROB-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,aroc,b2329,M9_glucose,3716.470344,0.24144948975619243,metabolism,amino acid transport and metabolism,E,chorismate synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arod,b1693,M9_glucose,2282.391036,0.10406612141244792,metabolism,amino acid transport and metabolism,E,3-dehydroquinate dehydratase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,aroe,b3281,M9_glucose,1090.048432,0.05322405640088768,metabolism,amino acid transport and metabolism,E,AROE-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arof,b2601,M9_glucose,27594.37017,1.7774814205272886,metabolism,amino acid transport and metabolism,E,"3-deoxy-7-phosphoheptulonate synthase, Tyr-sensitive",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arog,b0754,M9_glucose,21225.76819,1.3392385704019585,metabolism,amino acid transport and metabolism,E,"3-deoxy-7-phosphoheptulonate synthase, Phe-sensitive",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,aroh,b1704,M9_glucose,1360.4362199999998,0.08747618498962198,metabolism,amino acid transport and metabolism,E,"3-deoxy-7-phosphoheptulonate synthase, Trp-sensitive",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arok,b3390,M9_glucose,3211.4269170000002,0.10415646611321436,metabolism,amino acid transport and metabolism,E,shikimate kinase 1,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arol,b0388,M9_glucose,0.0,0.0,metabolism,amino acid transport and metabolism,E,shikimate kinase 2,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arom,b0390,M9_glucose,402.8908772,0.016664461098739383,Not Assigned,Not Assigned,Not Assigned,protein AroM,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arop,b0112,M9_glucose,0.0,0.0,metabolism,amino acid transport and metabolism,E,aromatic amino acid:H+ symporter AroP,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arsc,b3503,M9_glucose,208.1724514,0.005478262067593372,metabolism,inorganic ion transport and metabolism,P,EG12237-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,arti,b0863,M9_glucose,7932.755020999999,0.3546242939077798,cellular processes and signaling,signal transduction mechanisms,T,putative ABC transporter periplasmic binding protein ArtI,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,artj,b0860,M9_glucose,11597.69699,0.5165166568242187,cellular processes and signaling,signal transduction mechanisms,T,L-arginine ABC transporter periplasmic binding protein,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,artm,b0861,M9_glucose,0.0,0.0,metabolism,amino acid transport and metabolism,E,L-arginine ABC transporter membrane subunit ArtM,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,artp,b0864,M9_glucose,401.91042180000005,0.018028302873680138,metabolism,amino acid transport and metabolism,E,L-arginine ABC transporter ATP binding subunit,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,artq,b0862,M9_glucose,186.0468431,0.008096799542017481,metabolism,amino acid transport and metabolism,E,L-arginine ABC transporter membrane subunit ArtQ,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,ascg,b2714,M9_glucose,150.3800575,0.00918966215420085,information storage and processing,transcription,K,DNA-binding transcriptional repressor AscG,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,asd,b3433,M9_glucose,27128.10919,1.8021170381185974,metabolism,amino acid transport and metabolism,E,aspartate-semialdehyde dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,asma,b2064,M9_glucose,468.87551990000003,0.05367620371491373,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,putative assembly protein AsmA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lpxc,b0096,M9_glucose,675.4029852000001,0.038070413050648996,cellular processes and signaling,cell wall/membrane/envelope biogenesis,M,UDPACYLGLCNACDEACETYL-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,asna,b3744,M9_glucose,4908.26825,0.2986222797870451,metabolism,amino acid transport and metabolism,E,asparagine synthetase A,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,asnb,b0674,M9_glucose,5162.206177,0.5369414035621074,metabolism,amino acid transport and metabolism,E,asparagine synthetase B,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,asnc,b3743,M9_glucose,0.0,0.0,information storage and processing,transcription,K,DNA-binding transcriptional dual regulator AsnC,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,asns,b0930,M9_glucose,8691.191676999999,0.7584472711234174,information storage and processing,"translation, ribosomal structure and biogenesis",J,asparagine&mdash;tRNA ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,aspa,b4139,M9_glucose,183.976993,0.01598961707954328,metabolism,amino acid transport and metabolism,E,aspartate ammonia-lyase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gltb,b3212,M9_glucose,5500.572201,1.4910475873032636,metabolism,amino acid transport and metabolism,E,glutamate synthase subunit GltB,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,gltd,b3213,M9_glucose,8873.556365999999,0.7661863370666332,metabolism,amino acid transport and metabolism,E,glutamate synthase subunit GltD,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,aspc,b0928,M9_glucose,20790.01027,1.5037659750412187,metabolism,amino acid transport and metabolism,E,aspartate aminotransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,nudf,b3034,M9_glucose,3211.753736,0.12618087561205393,Not Assigned,Not Assigned,Not Assigned,ADP-sugar pyrophosphatase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,asps,b1866,M9_glucose,7484.142244,0.8188817644297616,information storage and processing,"translation, ribosomal structure and biogenesis",J,aspartate&mdash;tRNA ligase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,asta,b1747,M9_glucose,0.0,0.0,metabolism,amino acid transport and metabolism,E,ARGSUCCTRAN-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,astb,b1745,M9_glucose,250.6479545,0.02051211122476653,metabolism,amino acid transport and metabolism,E,N-succinylarginine dihydrolase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,astd,b1746,M9_glucose,0.0,0.0,metabolism,energy production and conversion,C,aldehyde dehydrogenase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,trua,b2318,M9_glucose,74.98849074,0.0037842191967033603,information storage and processing,"translation, ribosomal structure and biogenesis",J,tRNA pseudouridine38-40 synthase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,lyss,b2890,M9_glucose,7983.194,0.76336083381012,information storage and processing,"translation, ribosomal structure and biogenesis",J,"lysine&mdash;tRNA ligase, constitutive",0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mnma,b1133,M9_glucose,837.1127486,0.05691691977604629,information storage and processing,"translation, ribosomal structure and biogenesis",J,tRNA-specific 2-thiouridylase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,atpa,b3734,M9_glucose,48875.69749,4.480362852876014,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &alpha;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,atpb,b3738,M9_glucose,429.2542312,0.021592767006968973,metabolism,energy production and conversion,C,ATP synthase F0 complex subunit a,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,atpc,b3731,M9_glucose,15323.42719,0.3832830454922072,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &epsilon;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,atpd,b3732,M9_glucose,40399.11659,3.3749220003703053,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &beta;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,atpf,b3736,M9_glucose,4614.0227159999995,0.13222977036057984,metabolism,energy production and conversion,C,ATP synthase F0 complex subunit b,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,atpg,b3733,M9_glucose,7023.328245000001,0.36814755574732594,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &gamma;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,atph,b3735,M9_glucose,14838.646509999999,0.4761887857899912,metabolism,energy production and conversion,C,ATP synthase F1 complex subunit &delta;,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,avta,b3572,M9_glucose,949.5273976,0.07362660128702737,metabolism,amino acid transport and metabolism,E,valine&mdash;pyruvate aminotransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,seca,b0098,M9_glucose,2107.5431710000003,0.3569296757119888,cellular processes and signaling,"intracellular trafficking, secretion, and vesicular transport",U,protein translocation ATPase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,thra,b0002,M9_glucose,33040.25475,4.887948855511199,metabolism,amino acid transport and metabolism,E,fused aspartate kinase/homoserine dehydrogenase 1,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,thrb,b0003,M9_glucose,5487.172645000001,0.3062711504056969,metabolism,amino acid transport and metabolism,E,homoserine kinase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,thrc,b0004,M9_glucose,25529.96703,1.9966793186413572,metabolism,amino acid transport and metabolism,E,THRESYN-MONOMER,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,yaaa,b0006,M9_glucose,1539.532725,0.075610701235071,metabolism,inorganic ion transport and metabolism,P,peroxide stress resistance protein YaaA,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,talb,b0008,M9_glucose,28022.50232,1.6382946852854128,metabolism,carbohydrate transport and metabolism,G,transaldolase B,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
0,mog,b0009,M9_glucose,855.8285512,0.030149573232520228,metabolism,coenzyme transport and metabolism,H,molybdopterin adenylyltransferase,0.6931471805599453,0.703927489732224,soufi_2015,Soufi et al. 2015,BW25113
